Data,Modalidade,Review,Avaliação,Idioma
2024-01-18,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-01-19,Yoga,"Disappointing, many areas need improvement.",2,English
2024-01-19,Yoga,"Excellent experience, highly recommend!",5,English
2024-01-19,Musculação,"Disappointing, many areas need improvement.",2,English
2024-01-20,Yoga,"Excellent experience, highly recommend!",5,English
2024-01-20,Cycling,"Fair, I was expecting a bit more.",3,English
2024-01-20,Yoga,"Excellent experience, highly recommend!",5,English
2024-01-21,Yoga,"Fair, I was expecting a bit more.",3,English
2024-01-21,Musculação,"Disappointing, many areas need improvement.",2,English
2024-01-21,Musculação,"Excellent experience, highly recommend!",5,English
2024-01-22,Yoga,"Very good, but there is room for improvement.",4,English
2024-01-22,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-01-22,Yoga,"Very good, but there is room for improvement.",4,English
2024-01-23,Cycling,"Very good, but there is room for improvement.",4,English
2024-01-23,Yoga,"Very good, but there is room for improvement.",4,English
2024-01-23,Yoga,"Fair, I was expecting a bit more.",3,English
2024-01-24,Cycling,"Fair, I was expecting a bit more.",3,English
2024-01-24,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-01-24,Musculação,"Very good, but there is room for improvement.",4,English
2024-01-25,Cycling,"Disappointing, many areas need improvement.",2,English
2024-01-25,Musculação,"Fair, I was expecting a bit more.",3,English
2024-01-25,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-01-26,Musculação,"Disappointing, many areas need improvement.",2,English
2024-01-26,Yoga,"Very good, but there is room for improvement.",4,English
2024-01-26,Musculação,"Excellent experience, highly recommend!",5,English
2024-01-27,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-01-27,Musculação,"Excellent experience, highly recommend!",5,English
2024-01-27,Cycling,"Very good, but there is room for improvement.",4,English
2024-01-28,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-01-28,Yoga,"Very good, but there is room for improvement.",4,English
2024-01-28,Musculação,"Very good, but there is room for improvement.",4,English
2024-01-29,Musculação,"Disappointing, many areas need improvement.",2,English
2024-01-29,Cycling,"Disappointing, many areas need improvement.",2,English
2024-01-29,Cycling,"Fair, I was expecting a bit more.",3,English
2024-01-30,Musculação,"Fair, I was expecting a bit more.",3,English
2024-01-30,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-01-30,Cycling,"Very good, but there is room for improvement.",4,English
2024-01-31,Yoga,"Excellent experience, highly recommend!",5,English
2024-01-31,Yoga,"Disappointing, many areas need improvement.",2,English
2024-01-31,Yoga,"Disappointing, many areas need improvement.",2,English
2024-02-01,Musculação,"Excellent experience, highly recommend!",5,English
2024-02-01,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-02-01,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-02,Cycling,"Disappointing, many areas need improvement.",2,English
2024-02-02,Cycling,"Very good, but there is room for improvement.",4,English
2024-02-02,Cycling,"Very good, but there is room for improvement.",4,English
2024-02-03,Yoga,"Very good, but there is room for improvement.",4,English
2024-02-03,Cycling,"Disappointing, many areas need improvement.",2,English
2024-02-03,Yoga,"Very good, but there is room for improvement.",4,English
2024-02-04,Yoga,"Fair, I was expecting a bit more.",3,English
2024-02-04,Cycling,"Fair, I was expecting a bit more.",3,English
2024-02-04,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-02-05,Musculação,"Excellent experience, highly recommend!",5,English
2024-02-05,Musculação,"Fair, I was expecting a bit more.",3,English
2024-02-05,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-02-06,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-02-06,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-06,Yoga,"Very good, but there is room for improvement.",4,English
2024-02-07,Cycling,"Fair, I was expecting a bit more.",3,English
2024-02-07,Cycling,"Fair, I was expecting a bit more.",3,English
2024-02-07,Yoga,"Disappointing, many areas need improvement.",2,English
2024-02-08,Musculação,"Disappointing, many areas need improvement.",2,English
2024-02-08,Cycling,"Very good, but there is room for improvement.",4,English
2024-02-08,Musculação,"Very good, but there is room for improvement.",4,English
2024-02-09,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-02-09,Musculação,"Excellent experience, highly recommend!",5,English
2024-02-09,Musculação,"Very good, but there is room for improvement.",4,English
2024-02-10,Cycling,"Fair, I was expecting a bit more.",3,English
2024-02-10,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-10,Yoga,"Fair, I was expecting a bit more.",3,English
2024-02-11,Musculação,"Fair, I was expecting a bit more.",3,English
2024-02-11,Yoga,"Excellent experience, highly recommend!",5,English
2024-02-11,Yoga,"Disappointing, many areas need improvement.",2,English
2024-02-12,Yoga,"Fair, I was expecting a bit more.",3,English
2024-02-12,Yoga,"Disappointing, many areas need improvement.",2,English
2024-02-12,Musculação,"Excellent experience, highly recommend!",5,English
2024-02-13,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-13,Musculação,"Excellent experience, highly recommend!",5,English
2024-02-13,Cycling,"Excellent experience, highly recommend!",5,English
2024-02-14,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-14,Cycling,"Excellent experience, highly recommend!",5,English
2024-02-14,Cycling,"Very good, but there is room for improvement.",4,English
2024-02-15,Yoga,"Fair, I was expecting a bit more.",3,English
2024-02-15,Cycling,"Disappointing, many areas need improvement.",2,English
2024-02-15,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-02-16,Musculação,"Very good, but there is room for improvement.",4,English
2024-02-16,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-02-16,Cycling,"Very good, but there is room for improvement.",4,English
2024-02-17,Cycling,"Disappointing, many areas need improvement.",2,English
2024-02-17,Musculação,"Excellent experience, highly recommend!",5,English
2024-02-17,Cycling,"Very good, but there is room for improvement.",4,English
2024-02-18,Cycling,"Disappointing, many areas need improvement.",2,English
2024-02-18,Yoga,"Very good, but there is room for improvement.",4,English
2024-02-18,Musculação,"Disappointing, many areas need improvement.",2,English
2024-02-19,Yoga,"Excellent experience, highly recommend!",5,English
2024-02-19,Musculação,"Excellent experience, highly recommend!",5,English
2024-02-19,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-02-20,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-02-20,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-20,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-21,Cycling,"Fair, I was expecting a bit more.",3,English
2024-02-21,Cycling,"Excellent experience, highly recommend!",5,English
2024-02-21,Yoga,"Very good, but there is room for improvement.",4,English
2024-02-22,Yoga,"Disappointing, many areas need improvement.",2,English
2024-02-22,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-22,Yoga,"Very good, but there is room for improvement.",4,English
2024-02-23,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-23,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-02-23,Yoga,"Fair, I was expecting a bit more.",3,English
2024-02-24,Cycling,"Disappointing, many areas need improvement.",2,English
2024-02-24,Musculação,"Disappointing, many areas need improvement.",2,English
2024-02-24,Cycling,"Fair, I was expecting a bit more.",3,English
2024-02-25,Musculação,"Very good, but there is room for improvement.",4,English
2024-02-25,Yoga,"Fair, I was expecting a bit more.",3,English
2024-02-25,Musculação,"Very good, but there is room for improvement.",4,English
2024-02-26,Yoga,"Disappointing, many areas need improvement.",2,English
2024-02-26,Musculação,"Very good, but there is room for improvement.",4,English
2024-02-26,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-02-27,Yoga,"Disappointing, many areas need improvement.",2,English
2024-02-27,Cycling,"Excellent experience, highly recommend!",5,English
2024-02-27,Musculação,"Fair, I was expecting a bit more.",3,English
2024-02-28,Cycling,"Fair, I was expecting a bit more.",3,English
2024-02-28,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-02-28,Cycling,"Excellent experience, highly recommend!",5,English
2024-02-29,Musculação,"Disappointing, many areas need improvement.",2,English
2024-02-29,Yoga,"Disappointing, many areas need improvement.",2,English
2024-02-29,Musculação,"Very good, but there is room for improvement.",4,English
2024-03-01,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-01,Cycling,"Excellent experience, highly recommend!",5,English
2024-03-01,Yoga,"Very good, but there is room for improvement.",4,English
2024-03-02,Yoga,"Excellent experience, highly recommend!",5,English
2024-03-02,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-03-02,Cycling,"Excellent experience, highly recommend!",5,English
2024-03-03,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-03,Yoga,"Very good, but there is room for improvement.",4,English
2024-03-03,Yoga,"Fair, I was expecting a bit more.",3,English
2024-03-04,Musculação,"Disappointing, many areas need improvement.",2,English
2024-03-04,Musculação,"Excellent experience, highly recommend!",5,English
2024-03-04,Yoga,"Very good, but there is room for improvement.",4,English
2024-03-05,Musculação,"Disappointing, many areas need improvement.",2,English
2024-03-05,Cycling,"Disappointing, many areas need improvement.",2,English
2024-03-05,Yoga,"Very good, but there is room for improvement.",4,English
2024-03-06,Musculação,"Excellent experience, highly recommend!",5,English
2024-03-06,Yoga,"Excellent experience, highly recommend!",5,English
2024-03-06,Yoga,"Excellent experience, highly recommend!",5,English
2024-03-07,Cycling,"Very good, but there is room for improvement.",4,English
2024-03-07,Cycling,"Fair, I was expecting a bit more.",3,English
2024-03-07,Cycling,"Very good, but there is room for improvement.",4,English
2024-03-08,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-03-08,Musculação,"Very good, but there is room for improvement.",4,English
2024-03-08,Cycling,"Disappointing, many areas need improvement.",2,English
2024-03-09,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-03-09,Cycling,"Fair, I was expecting a bit more.",3,English
2024-03-09,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-10,Yoga,"Excellent experience, highly recommend!",5,English
2024-03-10,Cycling,"Excellent experience, highly recommend!",5,English
2024-03-10,Musculação,"Very good, but there is room for improvement.",4,English
2024-03-11,Musculação,"Very good, but there is room for improvement.",4,English
2024-03-11,Musculação,"Excellent experience, highly recommend!",5,English
2024-03-11,Cycling,"Disappointing, many areas need improvement.",2,English
2024-03-12,Musculação,"Excellent experience, highly recommend!",5,English
2024-03-12,Cycling,"Excellent experience, highly recommend!",5,English
2024-03-12,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-03-13,Yoga,"Excellent experience, highly recommend!",5,English
2024-03-13,Musculação,"Excellent experience, highly recommend!",5,English
2024-03-13,Cycling,"Excellent experience, highly recommend!",5,English
2024-03-14,Musculação,"Disappointing, many areas need improvement.",2,English
2024-03-14,Yoga,"Fair, I was expecting a bit more.",3,English
2024-03-14,Cycling,"Excellent experience, highly recommend!",5,English
2024-03-15,Musculação,"Disappointing, many areas need improvement.",2,English
2024-03-15,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-15,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-16,Cycling,"Disappointing, many areas need improvement.",2,English
2024-03-16,Musculação,"Excellent experience, highly recommend!",5,English
2024-03-16,Musculação,"Excellent experience, highly recommend!",5,English
2024-03-17,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-03-17,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-03-17,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-03-18,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-03-18,Yoga,"Very good, but there is room for improvement.",4,English
2024-03-18,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-03-19,Musculação,"Disappointing, many areas need improvement.",2,English
2024-03-19,Cycling,"Very good, but there is room for improvement.",4,English
2024-03-19,Yoga,"Very good, but there is room for improvement.",4,English
2024-03-20,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-03-20,Yoga,"Excellent experience, highly recommend!",5,English
2024-03-20,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-03-21,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-03-21,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-21,Musculação,"Very good, but there is room for improvement.",4,English
2024-03-22,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-22,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-03-22,Cycling,"Disappointing, many areas need improvement.",2,English
2024-03-23,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-03-23,Cycling,"Very good, but there is room for improvement.",4,English
2024-03-23,Musculação,"Very good, but there is room for improvement.",4,English
2024-03-24,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-24,Yoga,"Fair, I was expecting a bit more.",3,English
2024-03-24,Cycling,"Disappointing, many areas need improvement.",2,English
2024-03-25,Yoga,"Excellent experience, highly recommend!",5,English
2024-03-25,Musculação,"Disappointing, many areas need improvement.",2,English
2024-03-25,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-03-26,Cycling,"Excellent experience, highly recommend!",5,English
2024-03-26,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-26,Yoga,"Disappointing, many areas need improvement.",2,English
2024-03-27,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-03-27,Cycling,"Fair, I was expecting a bit more.",3,English
2024-03-27,Musculação,"Disappointing, many areas need improvement.",2,English
2024-03-28,Musculação,"Fair, I was expecting a bit more.",3,English
2024-03-28,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-03-28,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-03-29,Yoga,"Excellent experience, highly recommend!",5,English
2024-03-29,Yoga,"Very good, but there is room for improvement.",4,English
2024-03-29,Yoga,"Very good, but there is room for improvement.",4,English
2024-03-30,Cycling,"Excellent experience, highly recommend!",5,English
2024-03-30,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-03-30,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-03-31,Cycling,"Fair, I was expecting a bit more.",3,English
2024-03-31,Musculação,"Fair, I was expecting a bit more.",3,English
2024-03-31,Musculação,"Very good, but there is room for improvement.",4,English
2024-04-01,Cycling,"Fair, I was expecting a bit more.",3,English
2024-04-01,Cycling,"Disappointing, many areas need improvement.",2,English
2024-04-01,Musculação,"Excellent experience, highly recommend!",5,English
2024-04-02,Cycling,"Fair, I was expecting a bit more.",3,English
2024-04-02,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-04-02,Yoga,"Disappointing, many areas need improvement.",2,English
2024-04-03,Musculação,"Very good, but there is room for improvement.",4,English
2024-04-03,Yoga,"Disappointing, many areas need improvement.",2,English
2024-04-03,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-04-04,Musculação,"Very good, but there is room for improvement.",4,English
2024-04-04,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-04-04,Musculação,"Very good, but there is room for improvement.",4,English
2024-04-05,Cycling,"Excellent experience, highly recommend!",5,English
2024-04-05,Musculação,"Disappointing, many areas need improvement.",2,English
2024-04-05,Yoga,"Fair, I was expecting a bit more.",3,English
2024-04-06,Musculação,"Disappointing, many areas need improvement.",2,English
2024-04-06,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-04-06,Musculação,"Fair, I was expecting a bit more.",3,English
2024-04-07,Yoga,"Fair, I was expecting a bit more.",3,English
2024-04-07,Yoga,"Very good, but there is room for improvement.",4,English
2024-04-07,Yoga,"Fair, I was expecting a bit more.",3,English
2024-04-08,Yoga,"Disappointing, many areas need improvement.",2,English
2024-04-08,Cycling,"Disappointing, many areas need improvement.",2,English
2024-04-08,Musculação,"Disappointing, many areas need improvement.",2,English
2024-04-09,Cycling,"Excellent experience, highly recommend!",5,English
2024-04-09,Cycling,"Very good, but there is room for improvement.",4,English
2024-04-09,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-04-10,Musculação,"Excellent experience, highly recommend!",5,English
2024-04-10,Musculação,"Disappointing, many areas need improvement.",2,English
2024-04-10,Musculação,"Excellent experience, highly recommend!",5,English
2024-04-11,Yoga,"Fair, I was expecting a bit more.",3,English
2024-04-11,Musculação,"Disappointing, many areas need improvement.",2,English
2024-04-11,Musculação,"Fair, I was expecting a bit more.",3,English
2024-04-12,Cycling,"Disappointing, many areas need improvement.",2,English
2024-04-12,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-04-12,Yoga,"Fair, I was expecting a bit more.",3,English
2024-04-13,Yoga,"Excellent experience, highly recommend!",5,English
2024-04-13,Cycling,"Disappointing, many areas need improvement.",2,English
2024-04-13,Cycling,"Fair, I was expecting a bit more.",3,English
2024-04-14,Cycling,"Fair, I was expecting a bit more.",3,English
2024-04-14,Yoga,"Very good, but there is room for improvement.",4,English
2024-04-14,Cycling,"Very good, but there is room for improvement.",4,English
2024-04-15,Yoga,"Very good, but there is room for improvement.",4,English
2024-04-15,Yoga,"Very good, but there is room for improvement.",4,English
2024-04-15,Yoga,"Fair, I was expecting a bit more.",3,English
2024-04-16,Cycling,"Very good, but there is room for improvement.",4,English
2024-04-16,Cycling,"Disappointing, many areas need improvement.",2,English
2024-04-16,Yoga,"Very good, but there is room for improvement.",4,English
2024-04-17,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-04-17,Musculação,"Very good, but there is room for improvement.",4,English
2024-04-17,Cycling,"Excellent experience, highly recommend!",5,English
2024-04-18,Musculação,"Fair, I was expecting a bit more.",3,English
2024-04-18,Musculação,"Disappointing, many areas need improvement.",2,English
2024-04-18,Musculação,"Disappointing, many areas need improvement.",2,English
2024-04-19,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-04-19,Musculação,"Fair, I was expecting a bit more.",3,English
2024-04-19,Cycling,"Fair, I was expecting a bit more.",3,English
2024-04-20,Musculação,"Disappointing, many areas need improvement.",2,English
2024-04-20,Yoga,"Excellent experience, highly recommend!",5,English
2024-04-20,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-04-21,Cycling,"Disappointing, many areas need improvement.",2,English
2024-04-21,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-04-21,Yoga,"Excellent experience, highly recommend!",5,English
2024-04-22,Cycling,"Excellent experience, highly recommend!",5,English
2024-04-22,Musculação,"Very good, but there is room for improvement.",4,English
2024-04-22,Cycling,"Very good, but there is room for improvement.",4,English
2024-04-23,Cycling,"Fair, I was expecting a bit more.",3,English
2024-04-23,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-04-23,Musculação,"Very good, but there is room for improvement.",4,English
2024-04-24,Cycling,"Very good, but there is room for improvement.",4,English
2024-04-24,Cycling,"Fair, I was expecting a bit more.",3,English
2024-04-24,Musculação,"Very good, but there is room for improvement.",4,English
2024-04-25,Cycling,"Very good, but there is room for improvement.",4,English
2024-04-25,Musculação,"Fair, I was expecting a bit more.",3,English
2024-04-25,Musculação,"Fair, I was expecting a bit more.",3,English
2024-04-26,Musculação,"Disappointing, many areas need improvement.",2,English
2024-04-26,Yoga,"Very good, but there is room for improvement.",4,English
2024-04-26,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-04-27,Yoga,"Disappointing, many areas need improvement.",2,English
2024-04-27,Cycling,"Very good, but there is room for improvement.",4,English
2024-04-27,Yoga,"Excellent experience, highly recommend!",5,English
2024-04-28,Yoga,"Fair, I was expecting a bit more.",3,English
2024-04-28,Yoga,"Disappointing, many areas need improvement.",2,English
2024-04-28,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-04-29,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-04-29,Cycling,"Excellent experience, highly recommend!",5,English
2024-04-29,Cycling,"Fair, I was expecting a bit more.",3,English
2024-04-30,Cycling,"Excellent experience, highly recommend!",5,English
2024-04-30,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-04-30,Yoga,"Very good, but there is room for improvement.",4,English
2024-05-01,Musculação,"Excellent experience, highly recommend!",5,English
2024-05-01,Musculação,"Fair, I was expecting a bit more.",3,English
2024-05-01,Yoga,"Very good, but there is room for improvement.",4,English
2024-05-02,Musculação,"Excellent experience, highly recommend!",5,English
2024-05-02,Cycling,"Excellent experience, highly recommend!",5,English
2024-05-02,Cycling,"Excellent experience, highly recommend!",5,English
2024-05-03,Cycling,"Very good, but there is room for improvement.",4,English
2024-05-03,Musculação,"Very good, but there is room for improvement.",4,English
2024-05-03,Musculação,"Fair, I was expecting a bit more.",3,English
2024-05-04,Cycling,"Very good, but there is room for improvement.",4,English
2024-05-04,Cycling,"Excellent experience, highly recommend!",5,English
2024-05-04,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-05-05,Cycling,"Disappointing, many areas need improvement.",2,English
2024-05-05,Musculação,"Very good, but there is room for improvement.",4,English
2024-05-05,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-05-06,Yoga,"Fair, I was expecting a bit more.",3,English
2024-05-06,Musculação,"Disappointing, many areas need improvement.",2,English
2024-05-06,Musculação,"Fair, I was expecting a bit more.",3,English
2024-05-07,Musculação,"Disappointing, many areas need improvement.",2,English
2024-05-07,Musculação,"Very good, but there is room for improvement.",4,English
2024-05-07,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-05-08,Yoga,"Fair, I was expecting a bit more.",3,English
2024-05-08,Cycling,"Fair, I was expecting a bit more.",3,English
2024-05-08,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-05-09,Yoga,"Fair, I was expecting a bit more.",3,English
2024-05-09,Cycling,"Excellent experience, highly recommend!",5,English
2024-05-09,Yoga,"Disappointing, many areas need improvement.",2,English
2024-05-10,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-05-10,Musculação,"Very good, but there is room for improvement.",4,English
2024-05-10,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-05-11,Musculação,"Fair, I was expecting a bit more.",3,English
2024-05-11,Cycling,"Very good, but there is room for improvement.",4,English
2024-05-11,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-05-12,Musculação,"Excellent experience, highly recommend!",5,English
2024-05-12,Cycling,"Fair, I was expecting a bit more.",3,English
2024-05-12,Cycling,"Very good, but there is room for improvement.",4,English
2024-05-13,Cycling,"Disappointing, many areas need improvement.",2,English
2024-05-13,Musculação,"Fair, I was expecting a bit more.",3,English
2024-05-13,Yoga,"Disappointing, many areas need improvement.",2,English
2024-05-14,Yoga,"Very good, but there is room for improvement.",4,English
2024-05-14,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-05-14,Musculação,"Very good, but there is room for improvement.",4,English
2024-05-15,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-05-15,Musculação,"Disappointing, many areas need improvement.",2,English
2024-05-15,Cycling,"Excellent experience, highly recommend!",5,English
2024-05-16,Cycling,"Excellent experience, highly recommend!",5,English
2024-05-16,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-05-16,Musculação,"Excellent experience, highly recommend!",5,English
2024-05-17,Cycling,"Excellent experience, highly recommend!",5,English
2024-05-17,Yoga,"Fair, I was expecting a bit more.",3,English
2024-05-17,Musculação,"Disappointing, many areas need improvement.",2,English
2024-05-18,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-05-18,Musculação,"Very good, but there is room for improvement.",4,English
2024-05-18,Musculação,"Very good, but there is room for improvement.",4,English
2024-05-19,Musculação,"Disappointing, many areas need improvement.",2,English
2024-05-19,Musculação,"Disappointing, many areas need improvement.",2,English
2024-05-19,Musculação,"Excellent experience, highly recommend!",5,English
2024-05-20,Yoga,"Very good, but there is room for improvement.",4,English
2024-05-20,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-05-20,Yoga,"Disappointing, many areas need improvement.",2,English
2024-05-21,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-05-21,Cycling,"Very good, but there is room for improvement.",4,English
2024-05-21,Musculação,"Disappointing, many areas need improvement.",2,English
2024-05-22,Cycling,"Very good, but there is room for improvement.",4,English
2024-05-22,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-05-22,Musculação,"Very good, but there is room for improvement.",4,English
2024-05-23,Cycling,"Very good, but there is room for improvement.",4,English
2024-05-23,Cycling,"Excellent experience, highly recommend!",5,English
2024-05-23,Cycling,"Disappointing, many areas need improvement.",2,English
2024-05-24,Cycling,"Very good, but there is room for improvement.",4,English
2024-05-24,Cycling,"Disappointing, many areas need improvement.",2,English
2024-05-24,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-05-25,Yoga,"Excellent experience, highly recommend!",5,English
2024-05-25,Yoga,"Fair, I was expecting a bit more.",3,English
2024-05-25,Yoga,"Very good, but there is room for improvement.",4,English
2024-05-26,Musculação,"Fair, I was expecting a bit more.",3,English
2024-05-26,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-05-26,Cycling,"Fair, I was expecting a bit more.",3,English
2024-05-27,Musculação,"Disappointing, many areas need improvement.",2,English
2024-05-27,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-05-27,Musculação,"Fair, I was expecting a bit more.",3,English
2024-05-28,Yoga,"Excellent experience, highly recommend!",5,English
2024-05-28,Cycling,"Fair, I was expecting a bit more.",3,English
2024-05-28,Musculação,"Very good, but there is room for improvement.",4,English
2024-05-29,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-05-29,Yoga,"Disappointing, many areas need improvement.",2,English
2024-05-29,Cycling,"Disappointing, many areas need improvement.",2,English
2024-05-30,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-05-30,Musculação,"Very bad, I do not recommend it to anyone.",1,English
2024-05-30,Yoga,"Disappointing, many areas need improvement.",2,English
2024-05-31,Cycling,"Disappointing, many areas need improvement.",2,English
2024-05-31,Yoga,"Fair, I was expecting a bit more.",3,English
2024-05-31,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-01,Yoga,"Very good, but there is room for improvement.",4,English
2024-06-01,Musculação,"Disappointing, many areas need improvement.",2,English
2024-06-01,Yoga,"Excellent experience, highly recommend!",5,English
2024-06-02,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-06-02,Musculação,"Very good, but there is room for improvement.",4,English
2024-06-02,Musculação,"Fair, I was expecting a bit more.",3,English
2024-06-03,Yoga,"Very good, but there is room for improvement.",4,English
2024-06-03,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-06-03,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-06-04,Yoga,"Disappointing, many areas need improvement.",2,English
2024-06-04,Yoga,"Excellent experience, highly recommend!",5,English
2024-06-04,Yoga,"Fair, I was expecting a bit more.",3,English
2024-06-05,Cycling,"Fair, I was expecting a bit more.",3,English
2024-06-05,Yoga,"Disappointing, many areas need improvement.",2,English
2024-06-05,Musculação,"Disappointing, many areas need improvement.",2,English
2024-06-06,Cycling,"Very good, but there is room for improvement.",4,English
2024-06-06,Cycling,"Very bad, I do not recommend it to anyone.",1,English
2024-06-06,Musculação,"Very good, but there is room for improvement.",4,English
2024-06-07,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-07,Musculação,"Very good, but there is room for improvement.",4,English
2024-06-07,Yoga,"Disappointing, many areas need improvement.",2,English
2024-06-08,Yoga,"Disappointing, many areas need improvement.",2,English
2024-06-08,Yoga,"Very good, but there is room for improvement.",4,English
2024-06-08,Yoga,"Excellent experience, highly recommend!",5,English
2024-06-09,Cycling,"Excellent experience, highly recommend!",5,English
2024-06-09,Musculação,"Excellent experience, highly recommend!",5,English
2024-06-09,Musculação,"Fair, I was expecting a bit more.",3,English
2024-06-10,Musculação,"Fair, I was expecting a bit more.",3,English
2024-06-10,Yoga,"Very bad, I do not recommend it to anyone.",1,English
2024-06-10,Cycling,"Excellent experience, highly recommend!",5,English
2024-06-11,Yoga,"Excellent experience, highly recommend!",5,English
